node,gene,log2FC,pVal,FDR
176,Dock9,2.876614653677955,0.0,2.3870906139597062e-6
176,Cntn5,3.95011297735672,0.0,2.3870906139597062e-6
176,B3gat1,3.652267592915521,0.0,2.3870906139597062e-6
176,Opcml,2.91172381840738,0.0,2.3870906139597062e-6
176,Kirrel3,3.7974751050394127,0.0,2.3870906139597062e-6
176,Cadm1,2.5727605383157197,0.0,2.3870906139597062e-6
176,Ncam1,1.4973717872400978,0.0,2.3870906139597062e-6
176,Lingo1,2.2660053888108385,0.0,2.3870906139597062e-6
176,Islr2,2.5502167697786042,0.0,2.3870906139597062e-6
176,Gm28979,Infinity,0.0,2.3870906139597062e-6
176,Ephb1,3.28786280984507,0.0,2.3870906139597062e-6
176,Tmem108,2.2367632968116062,0.0,2.3870906139597062e-6
176,Camkv,3.0677115970875315,0.0,2.3870906139597062e-6
176,Trank1,4.587652521089793,0.0,2.3870906139597062e-6
176,Arpp21,1.8019348292204274,0.0,2.3870906139597062e-6
176,Camk2b,3.0593205122285845,0.0,2.3870906139597062e-6
176,Adcy1,4.484024965564646,0.0,2.3870906139597062e-6
176,Igfbp3,1.5266839460036077,0.0,2.3870906139597062e-6
176,Tenm2,2.5392262186610313,0.0,2.3870906139597062e-6
176,Gabrb2,4.490560978641679,0.0,2.3870906139597062e-6
176,Rnf112,3.1440660077034766,0.0,2.3870906139597062e-6
176,Abr,2.0735191241244384,0.0,2.3870906139597062e-6
176,Sez6,2.7588509551036067,0.0,2.3870906139597062e-6
176,Nxph3,4.479206083674102,0.0,2.3870906139597062e-6
176,Spock1,3.3662521472216835,0.0,2.3870906139597062e-6
176,Nrcam,2.9493046714735787,0.0,2.3870906139597062e-6
176,Lrfn5,2.558439921425567,0.0,2.3870906139597062e-6
176,Meg3,2.7195474017924086,0.0,2.3870906139597062e-6
176,Kif26a,3.09236656969268,0.0,2.3870906139597062e-6
176,Sybu,3.6815917840639982,0.0,2.3870906139597062e-6
176,Csmd3,3.0580861663066714,0.0,2.3870906139597062e-6
176,Ly6h,1.799435161575835,0.0,2.3870906139597062e-6
176,Nell2,2.058037328851936,0.0,2.3870906139597062e-6
176,Nrxn1,2.3340353976814106,0.0,2.3870906139597062e-6
176,Syt7,3.2032136863078384,0.0,2.3870906139597062e-6
176,Lgi1,3.4165994158469997,0.0,2.3870906139597062e-6
176,Nav1,1.7487075731510777,1.1102230246251565e-16,4.7741812279194125e-6
176,Syt6,4.331638542933772,1.1102230246251565e-16,4.7741812279194125e-6
176,Adamts18,2.9059199698529707,1.1102230246251565e-16,4.7741812279194125e-6
176,Phactr1,2.434062555185079,1.1102230246251565e-16,4.7741812279194125e-6
176,Dlgap1,2.114988399658783,1.1102230246251565e-16,4.7741812279194125e-6
176,Elmod1,1.8979095170747784,2.220446049250313e-16,7.161271841879118e-6
176,Dclk1,1.6344472965840895,3.3306690738754696e-16,9.548362455838825e-6
176,Galnt9,3.3442354243263175,3.3306690738754696e-16,9.548362455838825e-6
176,Celf5,1.5425809902244048,3.3306690738754696e-16,9.548362455838825e-6
176,Mdga2,3.150437962323569,3.3306690738754696e-16,9.548362455838825e-6
176,Htr1f,4.797141109195605,3.3306690738754696e-16,9.548362455838825e-6
176,Cers4,1.8442353475468605,5.551115123125783e-16,1.193545306979853e-5
176,Celf2,1.3688606259839908,6.661338147750939e-16,1.4322543683758236e-5
176,Sez6l,2.7679235210955957,6.661338147750939e-16,1.4322543683758236e-5
176,A230006K03Rik,6.5196071336667005,6.661338147750939e-16,1.4322543683758236e-5
176,Tnik,1.8073610794917954,7.771561172376096e-16,1.6709634297717942e-5
176,Sgcz,4.337015720388225,7.771561172376096e-16,1.6709634297717942e-5
176,Lrrc7,1.9949267551177818,9.992007221626409e-16,1.909672491167765e-5
177,Adgrb3,2.9954991215452487,0.0,2.3870906139597062e-6
177,March4,3.331078890105152,0.0,2.3870906139597062e-6
177,Cntnap5b,5.204798361321707,0.0,2.3870906139597062e-6
177,Gm15389,Infinity,0.0,2.3870906139597062e-6
177,B3galt2,3.3846283583818906,0.0,2.3870906139597062e-6
177,Cacna1e,4.045619947271338,0.0,2.3870906139597062e-6
177,Scn2a,3.262968588585002,0.0,2.3870906139597062e-6
177,Ryr3,3.3990503022936602,0.0,2.3870906139597062e-6
177,C230004F18Rik,3.981970277882937,0.0,2.3870906139597062e-6
177,Iqcj,4.823650544966543,0.0,2.3870906139597062e-6
177,Plppr5,3.692031450369917,0.0,2.3870906139597062e-6
177,Gm21962,Infinity,0.0,2.3870906139597062e-6
177,Runx1t1,2.5451284662863443,0.0,2.3870906139597062e-6
177,Brinp1,3.7439944325968653,0.0,2.3870906139597062e-6
177,Ptprd,2.430109303127225,0.0,2.3870906139597062e-6
177,Sh3gl2,3.206955931575614,0.0,2.3870906139597062e-6
177,Gm13052,Infinity,0.0,2.3870906139597062e-6
177,4930589P08Rik,Infinity,0.0,2.3870906139597062e-6
177,Galnt9,4.117297886675668,0.0,2.3870906139597062e-6
177,Sez6l,3.4136533303984256,0.0,2.3870906139597062e-6
177,Dync1i1,3.045466305113946,0.0,2.3870906139597062e-6
177,Grin2b,3.463312087141332,0.0,2.3870906139597062e-6
177,Syt5,2.343375718422961,0.0,2.3870906139597062e-6
177,Gm26600,Infinity,0.0,2.3870906139597062e-6
177,Atp1a3,2.7392914446338295,0.0,2.3870906139597062e-6
177,Tshz3,3.6323022330985704,0.0,2.3870906139597062e-6
177,Car11,3.260100063712251,0.0,2.3870906139597062e-6
177,Lmtk3,2.3800200272143033,0.0,2.3870906139597062e-6
177,Grm5,2.9673069332644335,0.0,2.3870906139597062e-6
177,Dlg2,2.752875560282575,0.0,2.3870906139597062e-6
177,Olfr675,Infinity,0.0,2.3870906139597062e-6
177,Crym,3.800170973418907,0.0,2.3870906139597062e-6
177,Hs3st4,4.957994544368976,0.0,2.3870906139597062e-6
177,Gpr26,3.804009817781145,0.0,2.3870906139597062e-6
177,Caly,3.1340117959433194,0.0,2.3870906139597062e-6
177,Hivep2,2.4549853220297577,0.0,2.3870906139597062e-6
177,Gm47343,Infinity,0.0,2.3870906139597062e-6
177,Glipr1l3,Infinity,0.0,2.3870906139597062e-6
177,Gm45572,Infinity,0.0,2.3870906139597062e-6
177,Sgcz,4.850643104189886,0.0,2.3870906139597062e-6
177,Nrg3os,Infinity,0.0,2.3870906139597062e-6
177,Dock9,2.999718244083971,0.0,2.3870906139597062e-6
177,Cntn5,3.9365559886466244,0.0,2.3870906139597062e-6
177,B3gat1,4.0008644259624475,0.0,2.3870906139597062e-6
177,Opcml,3.2050861542829363,0.0,2.3870906139597062e-6
177,Kirrel3,3.6730260631157505,0.0,2.3870906139597062e-6
177,Lingo1,2.7848842923088517,0.0,2.3870906139597062e-6
177,Islr2,3.035740668704683,0.0,2.3870906139597062e-6
177,Gm34829,Infinity,0.0,2.3870906139597062e-6
177,Ephb1,3.8301192979856618,0.0,2.3870906139597062e-6
177,Gm17141,Infinity,0.0,2.3870906139597062e-6
177,AC164881.1,Infinity,0.0,2.3870906139597062e-6
177,Gm38661,Infinity,0.0,2.3870906139597062e-6
177,Camk2b,3.4419517455742903,0.0,2.3870906139597062e-6
177,Adcy1,4.231629229003181,0.0,2.3870906139597062e-6
177,Igfbp3,1.826760116348502,0.0,2.3870906139597062e-6
177,Tenm2,2.7664633186742202,0.0,2.3870906139597062e-6
177,Gabrb2,4.194284139577778,0.0,2.3870906139597062e-6
177,Dnah9,4.432356505611674,0.0,2.3870906139597062e-6
177,Sez6,2.8202912899784076,0.0,2.3870906139597062e-6
177,Nxph3,3.9006143493308123,0.0,2.3870906139597062e-6
177,Rprml,6.207372304985537,0.0,2.3870906139597062e-6
177,Phactr1,2.9351298113651416,0.0,2.3870906139597062e-6
177,Spock1,3.9386825213438317,0.0,2.3870906139597062e-6
177,Nrcam,3.085853065391638,0.0,2.3870906139597062e-6
177,Lrfn5,2.7486782388808173,0.0,2.3870906139597062e-6
177,Meg3,2.5847717328268267,0.0,2.3870906139597062e-6
177,Kif26a,3.3504608658528947,0.0,2.3870906139597062e-6
177,4930570B17Rik,Infinity,0.0,2.3870906139597062e-6
177,Sybu,3.929326852249693,0.0,2.3870906139597062e-6
177,Nell2,2.56084039770892,0.0,2.3870906139597062e-6
177,D930007P13Rik,Infinity,0.0,2.3870906139597062e-6
177,Htr1f,5.012153283379312,0.0,2.3870906139597062e-6
177,Olfr239,Infinity,0.0,2.3870906139597062e-6
177,Nrxn1,2.3496045317773446,0.0,2.3870906139597062e-6
177,Nrg3,3.058173447603226,1.1102230246251565e-16,4.7741812279194125e-6
177,Tmem108,2.4331281720628977,1.1102230246251565e-16,4.7741812279194125e-6
177,Grk3,3.1412489359456335,2.220446049250313e-16,7.161271841879118e-6
177,Sox5,3.2888286618450575,2.220446049250313e-16,7.161271841879118e-6
177,Cadm1,2.660440074803424,2.220446049250313e-16,7.161271841879118e-6
177,Camkv,3.100707132342643,2.220446049250313e-16,7.161271841879118e-6
177,Hcn1,3.6956624877956625,2.220446049250313e-16,7.161271841879118e-6
177,Dlgap1,2.442889469016143,2.220446049250313e-16,7.161271841879118e-6
177,Pcdha12,4.014727227043142,2.220446049250313e-16,7.161271841879118e-6
177,Pcdh9,2.792622982784956,3.3306690738754696e-16,9.548362455838825e-6
177,Ly6h,1.9274356560536896,4.440892098500626e-16,1.193545306979853e-5
177,Gm45159,3.9450059681800695,5.551115123125783e-16,1.4322543683758236e-5
177,Cdh13,3.181176178903363,5.551115123125783e-16,1.4322543683758236e-5
177,Cntn1,3.4904629122222994,5.551115123125783e-16,1.4322543683758236e-5
177,Shank1,2.1293855971294295,8.881784197001252e-16,1.6709634297717942e-5
177,Lrrc4b,2.3258039909018335,9.992007221626409e-16,1.909672491167765e-5
177,Fezf2,3.175117381788948,1.1102230246251565e-15,2.1483815525637355e-5
177,Adamts18,3.1825781964801503,1.7763568394002505e-15,2.387090613959706e-5
177,Nbea,2.049646776911378,1.9984014443252818e-15,2.6257996753556767e-5
177,Grik3,3.561337098139062,2.7755575615628914e-15,2.864508736751647e-5
177,Nin,2.896434832777496,3.3306690738754696e-15,3.103217798147618e-5
177,Aig1,2.34755260772183,3.9968028886505635e-15,3.3419268595435884e-5
177,Ncam1,1.8187676679780365,4.9960036108132044e-15,3.580635920939559e-5
177,Sez6l2,2.2270259191501545,6.328271240363392e-15,3.81934498233553e-5
177,Neto2,3.009371066645968,6.439293542825908e-15,4.0580540437315004e-5
178,Adgrb3,3.4797193406938205,0.0,2.3870906139597062e-6
178,Gm10558,5.754887502163472,0.0,2.3870906139597062e-6
178,March4,3.882375908348045,0.0,2.3870906139597062e-6
178,Cntnap5b,6.032421477692375,0.0,2.3870906139597062e-6
178,Gm15389,Infinity,0.0,2.3870906139597062e-6
178,B3galt2,4.0500155377071225,0.0,2.3870906139597062e-6
178,Cacna1e,4.353127208566019,0.0,2.3870906139597062e-6
178,Scn2a,3.391925254029302,0.0,2.3870906139597062e-6
178,C230004F18Rik,4.551559342453941,0.0,2.3870906139597062e-6
178,Gm21962,Infinity,0.0,2.3870906139597062e-6
178,Brinp1,4.272824909026606,0.0,2.3870906139597062e-6
178,Sh3gl2,3.9320308434744757,0.0,2.3870906139597062e-6
178,Grik3,4.388960214509728,0.0,2.3870906139597062e-6
178,Gm13052,Infinity,0.0,2.3870906139597062e-6
178,Gabrd,5.2867386664250615,0.0,2.3870906139597062e-6
178,Sparcl1,2.757040152662517,0.0,2.3870906139597062e-6
178,Galnt9,4.6692686089477355,0.0,2.3870906139597062e-6
178,Grk3,3.7554601138165062,0.0,2.3870906139597062e-6
178,Rimbp2,4.551164292271095,0.0,2.3870906139597062e-6
178,Dync1i1,3.587756814538972,0.0,2.3870906139597062e-6
178,Grm7,4.788570628419759,0.0,2.3870906139597062e-6
178,Kcna6,4.383221419824143,0.0,2.3870906139597062e-6
178,Grin2b,3.4866384872318315,0.0,2.3870906139597062e-6
178,Sox5,3.918160215658756,0.0,2.3870906139597062e-6
178,Tshz3,4.06470834602511,0.0,2.3870906139597062e-6
178,Car11,3.8190277755336584,0.0,2.3870906139597062e-6
178,A230006K03Rik,6.00642626915944,0.0,2.3870906139597062e-6
178,Olfr675,Infinity,0.0,2.3870906139597062e-6
178,Crym,4.3426796785532495,0.0,2.3870906139597062e-6
178,Hs3st4,5.785617660739643,0.0,2.3870906139597062e-6
178,Gpr26,4.223990158479054,0.0,2.3870906139597062e-6
178,Caly,3.807857909961554,0.0,2.3870906139597062e-6
178,Gm47343,Infinity,0.0,2.3870906139597062e-6
178,Glipr1l3,Infinity,0.0,2.3870906139597062e-6
178,Gm45572,Infinity,0.0,2.3870906139597062e-6
178,Sgcz,4.711166124734149,0.0,2.3870906139597062e-6
178,Cdh11,2.7827944076896878,0.0,2.3870906139597062e-6
178,Slc35f3,5.9068905956085205,0.0,2.3870906139597062e-6
178,Dmtn,3.6241448631469795,0.0,2.3870906139597062e-6
178,Dock9,3.4491607139755334,0.0,2.3870906139597062e-6
178,Cntn5,4.257828733539124,0.0,2.3870906139597062e-6
178,B3gat1,4.654168564210865,0.0,2.3870906139597062e-6
178,Opcml,3.3737795336354055,0.0,2.3870906139597062e-6
178,Kirrel3,4.131130786519474,0.0,2.3870906139597062e-6
178,Lingo1,3.1440897063944915,0.0,2.3870906139597062e-6
178,Islr2,3.131414463540831,0.0,2.3870906139597062e-6
178,Ephb1,4.286562905433325,0.0,2.3870906139597062e-6
178,Gm17141,Infinity,0.0,2.3870906139597062e-6
178,Camkv,3.707673945872537,0.0,2.3870906139597062e-6
178,AC164881.1,Infinity,0.0,2.3870906139597062e-6
178,Gm38661,Infinity,0.0,2.3870906139597062e-6
178,Camk2b,3.374330189863906,0.0,2.3870906139597062e-6
178,Adcy1,4.973187936369482,0.0,2.3870906139597062e-6
178,Igfbp3,2.4956677206748648,0.0,2.3870906139597062e-6
178,Nxph3,4.728237465701487,0.0,2.3870906139597062e-6
178,Rprml,7.034995421356203,0.0,2.3870906139597062e-6
178,Drd1,4.8390479498274654,0.0,2.3870906139597062e-6
178,Fgfr4,6.854423175714384,0.0,2.3870906139597062e-6
178,Spock1,4.151615677013769,0.0,2.3870906139597062e-6
178,Kif26a,4.000082495642258,0.0,2.3870906139597062e-6
178,4930570B17Rik,Infinity,0.0,2.3870906139597062e-6
178,Sybu,4.562819617683819,0.0,2.3870906139597062e-6
178,Csmd3,3.682625759939299,0.0,2.3870906139597062e-6
178,Cntn1,4.108305883178646,0.0,2.3870906139597062e-6
178,D930007P13Rik,Infinity,0.0,2.3870906139597062e-6
178,AC133488.1,7.439385676435539,0.0,2.3870906139597062e-6
178,Htr1f,5.839776399749979,0.0,2.3870906139597062e-6
178,Olfr239,Infinity,0.0,2.3870906139597062e-6
178,Tle4,3.9953313519794196,0.0,2.3870906139597062e-6
178,Lgi1,4.014628082272223,0.0,2.3870906139597062e-6
178,Cdh13,3.61523570843457,1.1102230246251565e-16,4.7741812279194125e-6
178,Fezf2,3.5237709276420404,1.1102230246251565e-16,4.7741812279194125e-6
178,Adora1,4.486419210279047,2.220446049250313e-16,7.161271841879118e-6
178,Dlgap1,2.8646685091985047,2.220446049250313e-16,7.161271841879118e-6
178,Mc4r,4.650550842348735,2.220446049250313e-16,7.161271841879118e-6
178,Gm37896,9.661778097771986,3.3306690738754696e-16,9.548362455838825e-6
178,Zfp972,7.813781191217038,3.3306690738754696e-16,9.548362455838825e-6
178,Insrr,7.076815597050833,3.3306690738754696e-16,9.548362455838825e-6
178,1700080G11Rik,6.076815597050831,3.3306690738754696e-16,9.548362455838825e-6
178,Olfr691,8.661778097771986,3.3306690738754696e-16,9.548362455838825e-6
178,Gpr6,7.076815597050829,3.3306690738754696e-16,9.548362455838825e-6
178,Gm10778,7.81378119121704,3.3306690738754696e-16,9.548362455838825e-6
178,Tmigd1,8.661778097771988,3.3306690738754696e-16,9.548362455838825e-6
178,Gsdma2,7.813781191217038,3.3306690738754696e-16,9.548362455838825e-6
178,Fbp2,7.661778097771985,3.3306690738754696e-16,9.548362455838825e-6
178,Gm29680,7.076815597050832,3.3306690738754696e-16,9.548362455838825e-6
178,5033421B08Rik,7.661778097771988,3.3306690738754696e-16,9.548362455838825e-6
178,Nrcam,3.4932942948612986,3.3306690738754696e-16,9.548362455838825e-6
178,4930474N09Rik,7.076815597050832,3.3306690738754696e-16,9.548362455838825e-6
178,Sez6,3.0563473169378605,6.661338147750939e-16,1.193545306979853e-5
178,Stum,5.31765976325056,7.771561172376096e-16,1.4322543683758236e-5
178,Gabrb2,4.381935404251638,1.4432899320127035e-15,1.6709634297717942e-5
178,Phactr1,3.2114531774032216,1.4432899320127035e-15,1.6709634297717942e-5
178,Gm32849,4.819610270019235,1.9984014443252818e-15,1.909672491167765e-5
178,Ramp3,4.243548136045614,2.1094237467877974e-15,2.1483815525637355e-5
178,Susd4,3.7089342551916746,1.4765966227514582e-14,2.387090613959706e-5
178,Adamtsl1,3.5749215582918192,1.532107773982716e-14,2.6257996753556767e-5
178,Ryr3,3.645226921508137,1.8984813721090177e-14,2.864508736751647e-5
178,Trpc5,5.257488033327153,1.9539925233402755e-14,3.103217798147618e-5
178,Meg3,2.7998203245322055,2.6978419498391304e-14,3.3419268595435884e-5
179,Scn2a,2.8780400045064445,0.0,2.3870906139597062e-6
179,A730090N16Rik,8.051313533298245,0.0,2.3870906139597062e-6
179,Hapln2,8.051313533298242,0.0,2.3870906139597062e-6
179,4930589P08Rik,Infinity,0.0,2.3870906139597062e-6
179,Sez6l,3.496125866611122,0.0,2.3870906139597062e-6
179,Gm34086,7.466351032577089,0.0,2.3870906139597062e-6
179,Gm26600,Infinity,0.0,2.3870906139597062e-6
179,F7,7.788279127464451,0.0,2.3870906139597062e-6
179,Olfr374,6.466351032577089,0.0,2.3870906139597062e-6
179,Nrg3os,Infinity,0.0,2.3870906139597062e-6
179,Gm34829,Infinity,0.0,2.3870906139597062e-6
179,Gm28979,7.466351032577089,0.0,2.3870906139597062e-6
179,Asic2,4.521899955130552,0.0,2.3870906139597062e-6
179,G630018N14Rik,6.296426031134773,0.0,2.3870906139597062e-6
179,Gm26561,8.051313533298242,0.0,2.3870906139597062e-6
179,Pcdha3,8.051313533298245,0.0,2.3870906139597062e-6
179,Morc2b,4.822494842802363,1.1102230246251565e-16,4.7741812279194125e-6
179,Lrfn5,2.658930890698911,1.2545520178264269e-14,7.161271841879118e-6
179,Tdrd12,7.0513135332982415,2.942091015256665e-14,9.548362455838825e-6
179,AC154200.1,7.729385438410883,2.942091015256665e-14,9.548362455838825e-6
179,Cldn6,7.0513135332982415,2.942091015256665e-14,9.548362455838825e-6
179,6330420H09Rik,6.591881914660948,3.097522238704187e-14,1.193545306979853e-5
179,Gm31452,6.466351032577089,3.097522238704187e-14,1.193545306979853e-5
179,Klf8,3.8299335618709534,3.141931159689193e-14,1.4322543683758236e-5
179,Camk2b,3.3263112731182014,4.207745263329343e-14,1.6709634297717942e-5
179,Schip1,3.5075083573338506,4.3298697960381105e-14,1.909672491167765e-5
179,Dlg2,2.921225080359826,1.2523315717771766e-13,2.1483815525637355e-5
179,Runx1t1,3.161337027597171,7.082112674083874e-13,2.387090613959706e-5
179,Trim67,2.649140409865508,1.0043077480759166e-12,2.6257996753556767e-5
179,Grin2b,3.217522332955595,1.7792434192642759e-12,2.864508736751647e-5
179,Lingo2,3.9977677155702613,3.2869262867052385e-12,3.103217798147618e-5
179,Plekhg4,5.144422937689725,5.018097049003245e-12,3.3419268595435884e-5
179,Opcml,2.757027594911093,9.791389921076643e-12,3.580635920939559e-5
179,Ntm,3.12857561000323,9.825140701025248e-12,3.81934498233553e-5
179,Dlk2,3.2417907745579297,1.3480216942696188e-11,4.0580540437315004e-5
179,Grm1,4.13543415446247,1.7764567594724667e-11,4.296763105127471e-5
179,Cyp4f17,4.922030516353276,2.9328539596917835e-11,4.5354721665234414e-5
179,Syt5,2.4590641527474566,4.092060024163402e-11,4.774181227919412e-5
179,Agmat,6.980924205406846,5.7805094044738325e-11,5.012890289315383e-5
179,Gm27246,6.818652776507965,5.780520506704079e-11,5.2515993507113534e-5
179,Tmprss5,6.818652776507965,5.780520506704079e-11,5.2515993507113534e-5
179,Gm37724,6.2439586112406396,5.893574517301658e-11,5.4903084121073245e-5
179,Gm26790,6.419045317798733,5.893585619531905e-11,5.729017473503294e-5
179,E030044B06Rik,6.4663510325770845,5.893585619531905e-11,5.729017473503294e-5
179,Gm6999,5.591881914660945,6.126277263263091e-11,5.9677265348992654e-5
179,Ephb1,2.5107627630664795,6.214084802280695e-11,6.206435596295236e-5
179,Slc27a5,5.466351032577089,6.245925998626944e-11,6.445144657691207e-5
179,Lmtk3,2.3429231355995412,7.537737101159792e-11,6.683853719087177e-5
179,Sgsm2,2.900999158520384,9.235978648547416e-11,6.922562780483148e-5
179,Gm27032,3.0829254409714557,1.270853422496998e-10,7.161271841879118e-5
179,Ryr3,2.763302461933237,1.506834657050149e-10,7.399980903275089e-5
179,Acvr2a,2.948346359411576,1.5238299511111109e-10,7.63868996467106e-5
179,Plppr5,3.5196921434547703,1.5963541599717246e-10,7.877399026067031e-5
179,Islr2,2.738410994937339,1.7851686795467003e-10,8.116108087463001e-5
179,Nefm,2.9135959212682097,2.5234403455698384e-10,8.354817148858972e-5
179,Pcdha12,4.176844415382101,2.598324888580805e-10,8.593526210254942e-5
179,Pex5l,3.7030912328734993,7.760662112943351e-10,8.832235271650913e-5
179,Meg3,2.123698173801003,1.0678691264587314e-9,9.070944333046883e-5
179,Sez6,2.290611277952151,1.1436810387621676e-9,9.309653394442854e-5
179,Syt4,2.421282161331236,1.2692701334415801e-9,9.548362455838824e-5
179,Nell2,2.5648452199170766,1.3789234198924305e-9,9.787071517234795e-5
179,Chd5,2.7777976435961227,1.5172169076649311e-9,1.0025780578630766e-4
179,Nanos2,4.460352291955643,1.7920280814820444e-9,1.0264489640026737e-4
179,Lrrc7,2.41621911777223,2.1105199810023123e-9,1.0503198701422707e-4
179,Nefl,2.918194678895214,2.230022944083032e-9,1.0741907762818677e-4
179,Spock1,3.261360764214868,2.843733692969863e-9,1.0980616824214649e-4
179,Slitrk1,2.233562382959205,3.729747177771969e-9,1.1219325885610619e-4
179,Gabra2,2.3987271256986,3.907532741820319e-9,1.1458034947006589e-4
179,1700069B07Rik,5.963850692047906,5.694629656716188e-9,1.1696744008402558e-4
179,Dppa5a,6.015689623567524,5.694629656716188e-9,1.1696744008402558e-4
179,9330171B17Rik,6.106455087490707,5.694637095210453e-9,1.1935453069798531e-4
179,Gm13977,5.803386019854656,5.78357461922252e-9,1.21741621311945e-4
179,4921523L03Rik,6.106455087490707,5.78357461922252e-9,1.21741621311945e-4
179,C530044C16Rik,5.52775157724123,5.7835972677722225e-9,1.2412871192590472e-4
179,Gm15632,5.565886706128002,5.7835972677722225e-9,1.2412871192590472e-4
179,Foxr2,5.591881914660948,5.873839747927434e-9,1.265158025398644e-4
179,Nlrp5,5.328847508827155,5.965568150578804e-9,1.2890289315382414e-4
179,Gm48239,5.430727122846365,5.965568150578804e-9,1.2890289315382414e-4
179,Ghrl,5.006919413939792,6.249037953764969e-9,1.3128998376778382e-4
179,Syt1,2.1680593019569687,9.00571395234806e-9,1.3367707438174354e-4
179,Apc2,2.181583893888935,1.2420925288303408e-8,1.3606416499570325e-4
179,Gm17116,4.55946043696857,1.2424440809510884e-8,1.3845125560966296e-4
179,Mak,4.487545254846213,1.2808156202304133e-8,1.4083834622362267e-4
179,Shtn1,1.976614075937777,1.4309040841098408e-8,1.4322543683758235e-4
179,Tenm4,2.340697081004033,1.557539630603344e-8,1.4561252745154207e-4
179,Plppr2,2.4765728533156692,1.834838891934254e-8,1.4799961806550178e-4
179,Lrrtm1,3.319714975990113,2.0164943270728486e-8,1.503867086794615e-4
179,Ptprd,1.9788644060124092,2.6656494900301198e-8,1.527737992934212e-4
179,Pcdhb14,3.4618496403421464,3.0959473207303745e-8,1.5516088990738088e-4
179,Tbx6,3.942789076520072,3.727819886112371e-8,1.5754798052134062e-4
179,Sertm1,3.656422166855657,4.075492265886993e-8,1.599350711353003e-4
179,Zfp128,3.5079301363284827,4.082638316305065e-8,1.6232216174926002e-4
179,Atp1a3,2.195488418792869,5.983881135041003e-8,1.647092523632197e-4
179,Tmem108,2.2037669428639326,6.050153678049952e-8,1.6709634297717944e-4
179,Tomm6os,4.436603689183038,6.61036605453802e-8,1.6948343359113912e-4
179,Gm44643,4.156495769990301,7.082647524025987e-8,1.7187052420509884e-4
179,Zfp114,3.867827018838853,7.493468068275888e-8,1.7425761481905855e-4
179,Ntf3,3.808139549825295,7.615583441644702e-8,1.7664470543301826e-4
179,Sez6l2,1.8814113018437144,7.768044818501352e-8,1.7903179604697797e-4
179,Gabrb2,3.501849713798473,8.828583253350786e-8,1.8141888666093765e-4
180,Mybph,Infinity,0.0,2.3870906139597062e-6
180,G6pc2,Infinity,0.0,2.3870906139597062e-6
180,Olfr1322,Infinity,0.0,2.3870906139597062e-6
180,Vmn1r38,Infinity,0.0,2.3870906139597062e-6
180,Vmn1r81,Infinity,0.0,2.3870906139597062e-6
180,Gm36737,Infinity,0.0,2.3870906139597062e-6
180,4930473D10Rik,Infinity,0.0,2.3870906139597062e-6
180,Gm44516,Infinity,0.0,2.3870906139597062e-6
180,Gm12326,Infinity,0.0,2.3870906139597062e-6
180,Olfr466,Infinity,0.0,2.3870906139597062e-6
180,Gm33045,Infinity,0.0,2.3870906139597062e-6
180,Gphb5,Infinity,0.0,2.3870906139597062e-6
180,Meg3,2.6492162552840433,0.0,2.3870906139597062e-6
180,D030018L15Rik,Infinity,0.0,2.3870906139597062e-6
180,Gm37751,Infinity,0.0,2.3870906139597062e-6
180,Kirrel3,3.4642697791173047,2.886579864025407e-15,4.7741812279194125e-6
180,Cdh13,2.6620966174967395,6.328271240363392e-15,7.161271841879118e-6
180,Opcml,2.250702365737799,1.887379141862766e-14,9.548362455838825e-6
180,Plppr3,2.073354566065063,2.6201263381153694e-14,1.193545306979853e-5
180,Trank1,5.123661598596304,4.218847493575595e-14,1.4322543683758236e-5
180,Syt7,3.4364952711606804,4.54081217071689e-14,1.6709634297717942e-5
180,Rplp0,-4.77841173961432,4.829470157119431e-14,1.909672491167765e-5
180,Rpl28,-4.047615610586167,1.7741363933510002e-13,2.1483815525637355e-5
180,Tpt1,-3.6613112237367798,2.1960211427085596e-13,2.387090613959706e-5
180,Scn2a,2.5275124518923024,3.069766663088558e-13,2.6257996753556767e-5
180,Camk2b,2.1934730394217388,3.3162361745553426e-13,2.864508736751647e-5
180,B3galt2,3.2186217986757257,3.467226505904364e-13,3.103217798147618e-5
180,Rpl39,-4.210913886591812,3.907985046680551e-13,3.3419268595435884e-5
180,Rnf112,3.186552652393702,5.35682609381638e-13,3.580635920939559e-5
180,Rps25,-5.84991689207942,6.632472349110685e-13,3.81934498233553e-5
180,Lrfn5,2.1316492716256046,9.32254273777744e-13,4.0580540437315004e-5
180,Eif1,-4.040403653019182,1.0695888619238758e-12,4.296763105127471e-5
180,Rpl35a,-4.297504970855969,1.2897460877070444e-12,4.5354721665234414e-5
180,Gm45159,3.51894071124248,1.4893641875346475e-12,4.774181227919412e-5
180,Gapdh,-4.526373964868031,1.9879653478938053e-12,5.012890289315383e-5
180,Shank1,2.434471728999508,2.4814594823396874e-12,5.2515993507113534e-5
180,Rpl17,-4.571340537297457,2.5087709687454662e-12,5.4903084121073245e-5
180,Sez6,2.468335021150216,2.8888003100746573e-12,5.729017473503294e-5
180,Rpl8,-4.548286901774782,3.079092536495409e-12,5.9677265348992654e-5
180,Rps9,-4.127571881407305,3.8480330033507926e-12,6.206435596295236e-5
180,Rps3a1,-4.610712633936588,3.852362873146831e-12,6.445144657691207e-5
